County,Tract,BG,Block,HT,VA,E,R,S,lat,lon
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04521935118824,-81.64496176856275
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04322080829453,-81.62993633126909
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04254267376109,-81.63222568782676
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.045146244056355,-81.65337441155773
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.044391815897725,-81.63293646655028
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04944215518444,-81.65610495289772
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.046375324742925,-81.65439285048781
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04274065471147,-81.64546273907021
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04399473920422,-81.63374496438607
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.0505284719171,-81.65094842799414
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.04626545252038,-81.64986396244515
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.05005979432345,-81.66543752035197
39059,39059977200,390599772004,390599772004004,1,1,1,1,1,40.050512567040045,-81.65020678673838
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.042104179494984,-81.63483294237207
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04475877464383,-81.6427405453382
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04468155178708,-81.6370035134168
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04705558498654,-81.64805298282587
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.0406338113059,-81.63101522626106
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04400024904347,-81.65112791135232
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.046637994773874,-81.63855953471489
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04552822540522,-81.64945655227103
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.05036300565898,-81.65683280402065
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.04935157655665,-81.66125979795359
39059,39059977200,390599772004,390599772004004,1,1,1,1,2,40.05178134794596,-81.66404965055482
39059,39059977200,390599772004,390599772004004,1,1,2,1,1,40.044564987713144,-81.63833448731725
39059,39059977200,390599772004,390599772004004,1,1,2,1,1,40.04221087191687,-81.6345888807147
39059,39059977200,390599772004,390599772004004,1,1,2,1,1,40.04432811013202,-81.64599245437448
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.0435502008568,-81.64496491742833
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.049873707376385,-81.65706950142304
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.0479352820974,-81.64716754995555
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04689244485361,-81.64438440229
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04402588620329,-81.63481776572668
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.044695527169075,-81.65081426565285
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04398212715333,-81.64173334812632
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.047968085150124,-81.65288623491722
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.050641768614895,-81.65386458872185
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04348254708822,-81.63520676771817
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04819288539553,-81.65654348176801
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.046927137756924,-81.6399469359511
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.049323020397374,-81.66308522839044
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04747535364331,-81.65704733173315
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04327927076488,-81.6345445342988
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04811425286023,-81.64155952027915
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04341553315369,-81.65069250256431
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04974056827788,-81.66479458333127
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04902156817752,-81.66078533760734
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.0485403487911,-81.65134413961883
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04098912566417,-81.63473461567771
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04676181492263,-81.64800325562011
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.047791477262095,-81.64646316502939
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04455183748988,-81.62992835763724
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04630395865028,-81.65739634981792
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04657390124652,-81.64791922237676
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04390624999725,-81.65304150350286
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.046295268976486,-81.65010209529838
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04451870706161,-81.63975234440953
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04893599548071,-81.64874307028887
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04930272128889,-81.64906610701122
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04543855173059,-81.64669670766699
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04484254974103,-81.65295852725609
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.03925257731502,-81.62918796850498
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.049726243669774,-81.65362815819546
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.051753990788406,-81.66450481423165
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04584327168939,-81.64055075970943
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04161608086474,-81.62951648261787
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.044949108117116,-81.63293341206105
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.0479743082201,-81.64761939326772
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.048408318131145,-81.65653436179485
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04424885286411,-81.6306208115662
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04848100539723,-81.65979971464883
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.043682121329006,-81.63409567261917
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.044727926080526,-81.65321479054718
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.0451325878747,-81.63657549735491
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.03997337918165,-81.63180285649253
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.048818311573804,-81.65858786030627
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04575152703608,-81.6507083362604
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.045329547516914,-81.63530901080063
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.042951680938764,-81.63501985089198
39059,39059977200,390599772004,390599772004004,1,2,1,1,1,40.04865159325818,-81.64705534689415
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.047730566407566,-81.64387964471936
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04512039357561,-81.64313307480667
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04904204375044,-81.65733672758995
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04214335312546,-81.63044050710802
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04102591355586,-81.63540211302677
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.05063839285061,-81.66295991823101
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04174395666495,-81.62884176460624
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.045962727334356,-81.65536054325541
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04312119063065,-81.63785870557538
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04299143341882,-81.63002757687319
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.05089620180069,-81.65069096315307
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04380773301038,-81.65059316940841
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.046432918646296,-81.65483096775712
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04535370715037,-81.65834240799582
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04996329509612,-81.65952386905762
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.041286874410424,-81.63057046512057
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04194444190918,-81.63465163824272
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.042256815793635,-81.63024626734084
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04634628173763,-81.64435204745014
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.05143920992096,-81.65638262210989
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04258696072615,-81.63553730950615
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.050681201318916,-81.65482454909016
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04938695273212,-81.65041885585289
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04407974561508,-81.63744015304576
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04352919722317,-81.65107709321762
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04845192840492,-81.64872583804379
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.0472968217963,-81.64359425405641
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04571673459855,-81.63588795124261
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04407558900528,-81.63468038130492
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.048924409042534,-81.65857842233666
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.049871874120505,-81.66432626571998
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.049217168951564,-81.66373779641481
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04891825550909,-81.65790044369429
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.044010779964225,-81.64093194261757
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04359914295462,-81.6304228797109
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.0445555040974,-81.65500509782193
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04499551065766,-81.64923660728981
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.044310781072184,-81.6327829256822
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04943561727585,-81.6611434777655
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04611674998669,-81.65283559398904
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04355238882898,-81.65083607131973
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.040656122581666,-81.63115635954236
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.05236699013536,-81.66448388618524
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04480826252516,-81.65141248122544
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04793321240775,-81.65684993742445
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04220247806257,-81.6321744142382
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04540025878495,-81.6384733457304
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.04438244607959,-81.63924470762522
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.048923743471555,-81.65657694127712
39059,39059977200,390599772004,390599772004004,1,2,1,1,2,40.049006800967376,-81.6442904654032
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.0499804275111,-81.654225154694
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.04948554746847,-81.65561958328624
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.05011892888133,-81.65479632490596
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.0500711820781,-81.65422328404854
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.04965963658868,-81.65405328832628
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.050093825741804,-81.65522185169326
39059,39059977200,390599772004,390599772004006,1,2,1,1,1,40.05011514615415,-81.65380639364645
39059,39059977200,390599772004,390599772004006,1,2,1,1,2,40.04949784831397,-81.65489281999048
39059,39059977200,390599772004,390599772004006,1,2,1,1,2,40.049747762994585,-81.65459607607383
39059,39059977200,390599772004,390599772004006,1,2,1,1,2,40.04971724822713,-81.65469704323304
39059,39059977200,390599772004,390599772004006,1,2,1,1,2,40.04978923630442,-81.65420886073483
39059,39059977200,390599772004,390599772004006,1,2,1,1,2,40.050077246050805,-81.65550319659745
39059,39059977200,390599772004,390599772004007,1,1,1,1,2,40.05073310923075,-81.65574102760225
39059,39059977200,390599772004,390599772004007,1,2,1,1,1,40.0508167231535,-81.65782284924022
39059,39059977200,390599772004,390599772004007,1,2,1,1,2,40.05074387289801,-81.6569064384712
39059,39059977200,390599772004,390599772004007,1,2,1,8,1,40.05103968386786,-81.65777594381284
39059,39059977200,390599772004,390599772004008,1,1,1,1,1,40.0452462369711,-81.66496530540765
39059,39059977200,390599772004,390599772004008,1,1,1,1,1,40.047791465129144,-81.6704839731218
39059,39059977200,390599772004,390599772004008,1,1,1,1,1,40.04912374115727,-81.67343459396591
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.040254832068705,-81.66771644453091
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.05066273140895,-81.66818519217728
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.04972147517984,-81.66992673165923
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.0460700946173,-81.66454522761636
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.05109058795054,-81.67066400065671
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.0487519105738,-81.67354029718751
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.04897700492427,-81.66826497486979
39059,39059977200,390599772004,390599772004008,1,1,1,1,2,40.0495513986382,-81.6675585255983
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04325731486986,-81.67033303744338
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.045382935923165,-81.66430198647157
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04724331876271,-81.6609209767634
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.05085283810945,-81.66719187632079
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.048619627411135,-81.66958433867174
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.038481983467285,-81.66935018741873
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04448800735915,-81.67098365412333
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.047381061552954,-81.67118722271064
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.0461529276842,-81.66675706082722
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.0407908318476,-81.67000141477372
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.05044221955384,-81.666790998708
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04304534245913,-81.6697090698827
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04964105409577,-81.66757006866389
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.047525949684456,-81.66577792851038
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.049374691174314,-81.6686974120741
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04517575675948,-81.66903642881572
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.05173317943883,-81.66784675622009
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.03893297700021,-81.66915825431694
39059,39059977200,390599772004,390599772004008,1,2,1,1,1,40.04646542314258,-81.67049315236896
